elevation[meters], windDirection, temperature[°F], isDaytime, detailedForecast, shortForecast, windSpeed, startTime, number, endTime, name, temperatureTrend, windDirection, temperature[°F], isDaytime, detailedForecast, shortForecast, windSpeed, startTime, number, endTime, name, temperatureTrend, windDirection, temperature[°F], isDaytime, detailedForecast, shortForecast, windSpeed, startTime, number, endTime, name, temperatureTrend, windDirection, temperature[°F], isDaytime, detailedForecast, shortForecast, windSpeed, startTime, number, endTime, name, temperatureTrend, windDirection, temperature[°F], isDaytime, detailedForecast, shortForecast, windSpeed, startTime, number, endTime, name, temperatureTrend, windDirection, temperature[°F], isDaytime, detailedForecast, shortForecast, windSpeed, startTime, number, endTime, name, temperatureTrend, windDirection, temperature[°F], isDaytime, detailedForecast, shortForecast, windSpeed, startTime, number, endTime, name, temperatureTrend, windDirection, temperature[°F], isDaytime, detailedForecast, shortForecast, windSpeed, startTime, number, endTime, name, temperatureTrend, windDirection, temperature[°F], isDaytime, detailedForecast, shortForecast, windSpeed, startTime, number, endTime, name, temperatureTrend, windDirection, temperature[°F], isDaytime, detailedForecast, shortForecast, windSpeed, startTime, number, endTime, name, temperatureTrend, windDirection, temperature[°F], isDaytime, detailedForecast, shortForecast, windSpeed, startTime, number, endTime, name, temperatureTrend, windDirection, temperature[°F], isDaytime, detailedForecast, shortForecast, windSpeed, startTime, number, endTime, name, temperatureTrend, windDirection, temperature[°F], isDaytime, detailedForecast, shortForecast, windSpeed, startTime, number, endTime, name, temperatureTrend
17.0688, SE, 72, True, Rain showers likely before 2pm then showers and thunderstorms likely. Cloudy. High near 72 with temperatures falling to around 69 in the afternoon. Southeast wind around 14 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible., Rain Showers Likely, 14 mph, 2019-05-28T11:00:00-04:00, 1, 2019-05-28T18:00:00-04:00, Today, falling, W, 63, False, Showers and thunderstorms likely before 10pm then a chance of showers and thunderstorms. Some of the storms could produce small hail. Mostly cloudy. Low around 63 with temperatures rising to around 65 overnight. West wind 8 to 12 mph. Chance of precipitation is 60%. New rainfall amounts between a tenth and quarter of an inch possible., Showers And Thunderstorms Likely then Chance Showers And Thunderstorms, 8 to 12 mph, 2019-05-28T18:00:00-04:00, 2, 2019-05-29T06:00:00-04:00, Tonight, rising, W, 74, True, A chance of showers and thunderstorms after 4pm. Partly sunny. High near 74 with temperatures falling to around 71 in the afternoon. West wind 6 to 10 mph. Chance of precipitation is 30%., Partly Sunny then Chance Showers And Thunderstorms, 6 to 10 mph, 2019-05-29T06:00:00-04:00, 3, 2019-05-29T18:00:00-04:00, Wednesday, falling, S, 61, False, A chance of showers and thunderstorms. Mostly cloudy. Low around 61 with temperatures rising to around 63 overnight. South wind 5 to 9 mph. Chance of precipitation is 50%. New rainfall amounts between a quarter and half of an inch possible., Chance Showers And Thunderstorms, 5 to 9 mph, 2019-05-29T18:00:00-04:00, 4, 2019-05-30T06:00:00-04:00, Wednesday Night, rising, SW, 79, True, A slight chance of rain showers before 4pm then a chance of showers and thunderstorms. Mostly cloudy. High near 79 with temperatures falling to around 72 in the afternoon. Southwest wind 5 to 9 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible., Chance Showers And Thunderstorms, 5 to 9 mph, 2019-05-30T06:00:00-04:00, 5, 2019-05-30T18:00:00-04:00, Thursday, falling, SW, 62, False, Showers and thunderstorms likely. Mostly cloudy. Low around 62 with temperatures rising to around 64 overnight. Chance of precipitation is 60%. New rainfall amounts between a quarter and half of an inch possible., Showers And Thunderstorms Likely, 7 to 12 mph, 2019-05-30T18:00:00-04:00, 6, 2019-05-31T06:00:00-04:00, Thursday Night, rising, NW, 78, True, Mostly sunny with a high near 78., Mostly Sunny, 9 to 14 mph, 2019-05-31T06:00:00-04:00, 7, 2019-05-31T18:00:00-04:00, Friday, None, NW, 60, False, Mostly clear with a low around 60., Mostly Clear, 5 to 9 mph, 2019-05-31T18:00:00-04:00, 8, 2019-06-01T06:00:00-04:00, Friday Night, None, E, 77, True, Sunny with a high near 77., Sunny, 5 to 10 mph, 2019-06-01T06:00:00-04:00, 9, 2019-06-01T18:00:00-04:00, Saturday, None, S, 63, False, A slight chance of rain showers after 8pm. Partly cloudy with a low around 63., Slight Chance Rain Showers, 7 to 10 mph, 2019-06-01T18:00:00-04:00, 10, 2019-06-02T06:00:00-04:00, Saturday Night, None, SW, 80, True, A chance of showers and thunderstorms. Partly sunny with a high near 80. Chance of precipitation is 40%., Chance Showers And Thunderstorms, 9 mph, 2019-06-02T06:00:00-04:00, 11, 2019-06-02T18:00:00-04:00, Sunday, None, NW, 59, False, A chance of showers and thunderstorms. Mostly cloudy with a low around 59. Chance of precipitation is 30%., Chance Showers And Thunderstorms, 7 to 10 mph, 2019-06-02T18:00:00-04:00, 12, 2019-06-03T06:00:00-04:00, Sunday Night, None, N, 74, True, A slight chance of rain showers. Partly sunny with a high near 74., Slight Chance Rain Showers, 8 to 12 mph, 2019-06-03T06:00:00-04:00, 13, 2019-06-03T18:00:00-04:00, Monday, None
38.1, SW, 68, True, Sunny with a high near 68. Southwest wind 0 to 15 mph with gusts as high as 25 mph., Sunny, 0 to 15 mph, 2019-05-28T08:00:00-07:00, 1, 2019-05-28T18:00:00-07:00, Today, None, S, 57, False, Patchy fog after 11pm. Mostly cloudy with a low around 57. South wind 0 to 15 mph with gusts as high as 25 mph., Patchy Fog, 0 to 15 mph, 2019-05-28T18:00:00-07:00, 2, 2019-05-29T06:00:00-07:00, Tonight, None, SSW, 71, True, Patchy fog before 11am. Mostly sunny with a high near 71. South southwest wind 0 to 5 mph., Patchy Fog then Mostly Sunny, 0 to 5 mph, 2019-05-29T06:00:00-07:00, 3, 2019-05-29T18:00:00-07:00, Wednesday, None, S, 59, False, Patchy fog after 11pm. Mostly cloudy with a low around 59. South wind 0 to 5 mph., Patchy Fog, 0 to 5 mph, 2019-05-29T18:00:00-07:00, 4, 2019-05-30T06:00:00-07:00, Wednesday Night, None, SSW, 72, True, Patchy fog before 11am. Partly sunny with a high near 72. South southwest wind 0 to 5 mph., Patchy Fog then Partly Sunny, 0 to 5 mph, 2019-05-30T06:00:00-07:00, 5, 2019-05-30T18:00:00-07:00, Thursday, None, S, 59, False, Patchy fog after 11pm. Mostly cloudy with a low around 59., Patchy Fog, 0 to 5 mph, 2019-05-30T18:00:00-07:00, 6, 2019-05-31T06:00:00-07:00, Thursday Night, None, SSE, 71, True, Patchy fog before 11am. Partly sunny with a high near 71., Patchy Fog then Partly Sunny, 0 to 10 mph, 2019-05-31T06:00:00-07:00, 7, 2019-05-31T18:00:00-07:00, Friday, None, SSW, 58, False, Patchy fog after 11pm. Mostly cloudy with a low around 58., Patchy Fog, 10 mph, 2019-05-31T18:00:00-07:00, 8, 2019-06-01T06:00:00-07:00, Friday Night, None, SSW, 69, True, Patchy fog before 11am. Partly sunny with a high near 69., Patchy Fog then Partly Sunny, 10 mph, 2019-06-01T06:00:00-07:00, 9, 2019-06-01T18:00:00-07:00, Saturday, None, SW, 58, False, Patchy fog after 11pm. Mostly cloudy with a low around 58., Patchy Fog, 5 to 10 mph, 2019-06-01T18:00:00-07:00, 10, 2019-06-02T06:00:00-07:00, Saturday Night, None, SW, 69, True, Patchy fog before 11am. Partly sunny with a high near 69., Patchy Fog then Partly Sunny, 5 to 10 mph, 2019-06-02T06:00:00-07:00, 11, 2019-06-02T18:00:00-07:00, Sunday, None, SSE, 58, False, Patchy fog after 11pm. Mostly cloudy with a low around 58., Patchy Fog, 0 to 10 mph, 2019-06-02T18:00:00-07:00, 12, 2019-06-03T06:00:00-07:00, Sunday Night, None, SE, 70, True, Patchy fog before 11am. Partly sunny with a high near 70., Patchy Fog then Partly Sunny, 0 to 10 mph, 2019-06-03T06:00:00-07:00, 13, 2019-06-03T18:00:00-07:00, Monday, None
178.00320000000002, N, 65, True, Mostly cloudy. High near 65 with temperatures falling to around 56 in the afternoon. North wind 5 to 15 mph., Mostly Cloudy, 5 to 15 mph, 2019-05-28T10:00:00-05:00, 1, 2019-05-28T18:00:00-05:00, Today, falling, NE, 51, False, Showers and thunderstorms between 7pm and 1am then showers and thunderstorms. Some of the storms could be severe and produce heavy rain. Cloudy. Low around 51 with temperatures rising to around 53 overnight. Northeast wind 5 to 15 mph. Chance of precipitation is 90%. New rainfall amounts between 1 and 2 inches possible., Showers And Thunderstorms, 5 to 15 mph, 2019-05-28T18:00:00-05:00, 2, 2019-05-29T06:00:00-05:00, Tonight, rising, ENE, 66, True, Showers and thunderstorms likely before 7am then a chance of showers and thunderstorms. Mostly cloudy with a high near 66. East northeast wind around 5 mph. Chance of precipitation is 70%. New rainfall amounts between a quarter and half of an inch possible., Showers And Thunderstorms Likely then Chance Showers And Thunderstorms, 5 mph, 2019-05-29T06:00:00-05:00, 3, 2019-05-29T18:00:00-05:00, Wednesday, None, NE, 55, False, A chance of showers and thunderstorms. Mostly cloudy with a low around 55. Northeast wind around 5 mph. Chance of precipitation is 40%., Chance Showers And Thunderstorms, 5 mph, 2019-05-29T18:00:00-05:00, 4, 2019-05-30T06:00:00-05:00, Wednesday Night, None, N, 67, True, Showers and thunderstorms likely. Cloudy with a high near 67. North wind around 5 mph. Chance of precipitation is 70%., Showers And Thunderstorms Likely, 5 mph, 2019-05-30T06:00:00-05:00, 5, 2019-05-30T18:00:00-05:00, Thursday, None, NNE, 51, False, A chance of rain showers before 7pm. Mostly cloudy with a low around 51. Chance of precipitation is 30%., Chance Rain Showers then Mostly Cloudy, 5 mph, 2019-05-30T18:00:00-05:00, 6, 2019-05-31T06:00:00-05:00, Thursday Night, None, WNW, 70, True, Mostly sunny with a high near 70., Mostly Sunny, 5 mph, 2019-05-31T06:00:00-05:00, 7, 2019-05-31T18:00:00-05:00, Friday, None, SW, 57, False, A slight chance of rain showers after 1am. Mostly clear with a low around 57., Mostly Clear then Slight Chance Rain Showers, 5 to 10 mph, 2019-05-31T18:00:00-05:00, 8, 2019-06-01T06:00:00-05:00, Friday Night, None, W, 74, True, A slight chance of rain showers before 7am then a chance of showers and thunderstorms between 7am and 1pm then a chance of showers and thunderstorms. Mostly sunny with a high near 74., Chance Showers And Thunderstorms, 10 mph, 2019-06-01T06:00:00-05:00, 9, 2019-06-01T18:00:00-05:00, Saturday, None, N, 52, False, A chance of showers and thunderstorms. Mostly cloudy with a low around 52., Chance Showers And Thunderstorms, 5 to 10 mph, 2019-06-01T18:00:00-05:00, 10, 2019-06-02T06:00:00-05:00, Saturday Night, None, NNE, 65, True, A slight chance of rain showers before 7am. Mostly sunny with a high near 65., Slight Chance Rain Showers then Mostly Sunny, 5 to 10 mph, 2019-06-02T06:00:00-05:00, 11, 2019-06-02T18:00:00-05:00, Sunday, None, NNE, 51, False, Mostly clear with a low around 51., Mostly Clear, 5 to 10 mph, 2019-06-02T18:00:00-05:00, 12, 2019-06-03T06:00:00-05:00, Sunday Night, None, NE, 70, True, Sunny with a high near 70., Sunny, 5 mph, 2019-06-03T06:00:00-05:00, 13, 2019-06-03T18:00:00-05:00, Monday, None
17.9832, S, 90, True, A slight chance of rain showers. Partly sunny. High near 90 with temperatures falling to around 87 in the afternoon. South wind around 15 mph with gusts as high as 25 mph. Chance of precipitation is 20%., Slight Chance Rain Showers, 15 mph, 2019-05-28T10:00:00-05:00, 1, 2019-05-28T18:00:00-05:00, Today, falling, SE, 76, False, A slight chance of rain showers after midnight. Mostly cloudy with a low around 76. Southeast wind 10 to 15 mph with gusts as high as 25 mph. Chance of precipitation is 20%., Mostly Cloudy then Slight Chance Rain Showers, 10 to 15 mph, 2019-05-28T18:00:00-05:00, 2, 2019-05-29T06:00:00-05:00, Tonight, None, SE, 91, True, A slight chance of rain showers before 7am then a slight chance of showers and thunderstorms. Mostly sunny with a high near 91. Southeast wind 10 to 15 mph with gusts as high as 25 mph. Chance of precipitation is 20%., Slight Chance Rain Showers then Slight Chance Showers And Thunderstorms, 10 to 15 mph, 2019-05-29T06:00:00-05:00, 3, 2019-05-29T18:00:00-05:00, Wednesday, None, SE, 77, False, A chance of showers and thunderstorms. Partly cloudy with a low around 77. Southeast wind 5 to 15 mph with gusts as high as 25 mph. Chance of precipitation is 30%., Chance Showers And Thunderstorms, 5 to 15 mph, 2019-05-29T18:00:00-05:00, 4, 2019-05-30T06:00:00-05:00, Wednesday Night, None, S, 89, True, A chance of showers and thunderstorms. Mostly cloudy with a high near 89. South wind around 5 mph. Chance of precipitation is 50%., Chance Showers And Thunderstorms, 5 mph, 2019-05-30T06:00:00-05:00, 5, 2019-05-30T18:00:00-05:00, Thursday, None, SE, 75, False, A chance of showers and thunderstorms. Mostly cloudy with a low around 75. Chance of precipitation is 50%., Chance Showers And Thunderstorms, 5 mph, 2019-05-30T18:00:00-05:00, 6, 2019-05-31T06:00:00-05:00, Thursday Night, None, E, 90, True, A chance of showers and thunderstorms. Partly sunny with a high near 90. Chance of precipitation is 30%., Chance Showers And Thunderstorms, 5 mph, 2019-05-31T06:00:00-05:00, 7, 2019-05-31T18:00:00-05:00, Friday, None, SE, 75, False, A chance of showers and thunderstorms before 7pm. Partly cloudy with a low around 75. Chance of precipitation is 30%., Chance Showers And Thunderstorms then Partly Cloudy, 0 to 5 mph, 2019-05-31T18:00:00-05:00, 8, 2019-06-01T06:00:00-05:00, Friday Night, None, SE, 91, True, A slight chance of showers and thunderstorms after 7am. Mostly sunny with a high near 91. Chance of precipitation is 20%., Slight Chance Showers And Thunderstorms, 0 to 5 mph, 2019-06-01T06:00:00-05:00, 9, 2019-06-01T18:00:00-05:00, Saturday, None, S, 75, False, A slight chance of showers and thunderstorms before 7pm. Mostly clear with a low around 75. Chance of precipitation is 20%., Slight Chance Showers And Thunderstorms then Mostly Clear, 0 to 5 mph, 2019-06-01T18:00:00-05:00, 10, 2019-06-02T06:00:00-05:00, Saturday Night, None, S, 92, True, A slight chance of showers and thunderstorms after 7am. Mostly sunny with a high near 92. Chance of precipitation is 20%., Slight Chance Showers And Thunderstorms, 0 to 5 mph, 2019-06-02T06:00:00-05:00, 11, 2019-06-02T18:00:00-05:00, Sunday, None, S, 76, False, A slight chance of showers and thunderstorms before 7pm. Partly cloudy with a low around 76. Chance of precipitation is 20%., Slight Chance Showers And Thunderstorms then Partly Cloudy, 5 mph, 2019-06-02T18:00:00-05:00, 12, 2019-06-03T06:00:00-05:00, Sunday Night, None, S, 93, True, Sunny with a high near 93., Sunny, 0 to 10 mph, 2019-06-03T06:00:00-05:00, 13, 2019-06-03T18:00:00-05:00, Monday, None
384.9624, WSW, 85, True, Sunny with a high near 85. West southwest wind around 5 mph., Sunny, 5 mph, 2019-05-28T08:00:00-07:00, 1, 2019-05-28T18:00:00-07:00, Today, None, NW, 64, False, Mostly clear with a low around 64. Northwest wind 0 to 5 mph., Mostly Clear, 0 to 5 mph, 2019-05-28T18:00:00-07:00, 2, 2019-05-29T06:00:00-07:00, Tonight, None, W, 91, True, Sunny with a high near 91. West wind 0 to 10 mph., Sunny, 0 to 10 mph, 2019-05-29T06:00:00-07:00, 3, 2019-05-29T18:00:00-07:00, Wednesday, None, NNW, 68, False, Mostly clear with a low around 68. North northwest wind 5 to 10 mph., Mostly Clear, 5 to 10 mph, 2019-05-29T18:00:00-07:00, 4, 2019-05-30T06:00:00-07:00, Wednesday Night, None, S, 95, True, Sunny with a high near 95. South wind around 5 mph., Sunny, 5 mph, 2019-05-30T06:00:00-07:00, 5, 2019-05-30T18:00:00-07:00, Thursday, None, NNW, 70, False, Clear with a low around 70. North northwest wind around 5 mph., Clear, 5 mph, 2019-05-30T18:00:00-07:00, 6, 2019-05-31T06:00:00-07:00, Thursday Night, None, SSE, 97, True, Sunny with a high near 97. South southeast wind 5 to 10 mph., Sunny, 5 to 10 mph, 2019-05-31T06:00:00-07:00, 7, 2019-05-31T18:00:00-07:00, Friday, None, SSW, 70, False, Clear with a low around 70. South southwest wind 0 to 10 mph., Clear, 0 to 10 mph, 2019-05-31T18:00:00-07:00, 8, 2019-06-01T06:00:00-07:00, Friday Night, None, S, 97, True, Sunny with a high near 97. South wind 0 to 10 mph., Sunny, 0 to 10 mph, 2019-06-01T06:00:00-07:00, 9, 2019-06-01T18:00:00-07:00, Saturday, None, SSW, 69, False, Clear with a low around 69. South southwest wind 0 to 10 mph., Clear, 0 to 10 mph, 2019-06-01T18:00:00-07:00, 10, 2019-06-02T06:00:00-07:00, Saturday Night, None, SSE, 96, True, Sunny with a high near 96. South southeast wind 0 to 5 mph., Sunny, 0 to 5 mph, 2019-06-02T06:00:00-07:00, 11, 2019-06-02T18:00:00-07:00, Sunday, None, S, 70, False, Clear with a low around 70. South wind around 5 mph., Clear, 5 mph, 2019-06-02T18:00:00-07:00, 12, 2019-06-03T06:00:00-07:00, Sunday Night, None, S, 99, True, Sunny with a high near 99. South wind around 5 mph., Sunny, 5 mph, 2019-06-03T06:00:00-07:00, 13, 2019-06-03T18:00:00-07:00, Monday, None
29.8704, S, 81, True, Showers and thunderstorms before 2pm then a chance of showers and thunderstorms. Some of the storms could produce small hail and heavy rain. Mostly cloudy with a high near 81. South wind around 13 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible., Showers And Thunderstorms, 13 mph, 2019-05-28T11:00:00-04:00, 1, 2019-05-28T18:00:00-04:00, Today, None, SW, 69, False, A chance of showers and thunderstorms before 2am then a slight chance of showers and thunderstorms. Some of the storms could produce small hail and heavy rain. Mostly cloudy with a low around 69. Southwest wind 6 to 12 mph. Chance of precipitation is 50%. New rainfall amounts between a tenth and quarter of an inch possible., Chance Showers And Thunderstorms, 6 to 12 mph, 2019-05-28T18:00:00-04:00, 2, 2019-05-29T06:00:00-04:00, Tonight, None, W, 86, True, A chance of showers and thunderstorms after 2pm. Partly sunny with a high near 86. West wind around 6 mph. Chance of precipitation is 50%. New rainfall amounts between a tenth and quarter of an inch possible., Partly Sunny then Chance Showers And Thunderstorms, 6 mph, 2019-05-29T06:00:00-04:00, 3, 2019-05-29T18:00:00-04:00, Wednesday, None, SW, 65, False, A chance of showers and thunderstorms before 5am. Mostly cloudy with a low around 65. Southwest wind around 5 mph. Chance of precipitation is 50%. New rainfall amounts between a quarter and half of an inch possible., Chance Showers And Thunderstorms, 5 mph, 2019-05-29T18:00:00-04:00, 4, 2019-05-30T06:00:00-04:00, Wednesday Night, None, W, 85, True, A chance of showers and thunderstorms after 11am. Partly sunny with a high near 85. West wind 3 to 9 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible., Chance Showers And Thunderstorms, 3 to 9 mph, 2019-05-30T06:00:00-04:00, 5, 2019-05-30T18:00:00-04:00, Thursday, None, W, 65, False, A chance of showers and thunderstorms before 8pm then showers and thunderstorms likely. Mostly cloudy with a low around 65. Chance of precipitation is 60%. New rainfall amounts between a quarter and half of an inch possible., Chance Showers And Thunderstorms then Showers And Thunderstorms Likely, 3 to 7 mph, 2019-05-30T18:00:00-04:00, 6, 2019-05-31T06:00:00-04:00, Thursday Night, None, NW, 78, True, A chance of rain showers before 8am. Mostly sunny with a high near 78. Chance of precipitation is 30%., Chance Rain Showers then Mostly Sunny, 8 mph, 2019-05-31T06:00:00-04:00, 7, 2019-05-31T18:00:00-04:00, Friday, None, N, 59, False, Mostly clear with a low around 59., Mostly Clear, 1 to 5 mph, 2019-05-31T18:00:00-04:00, 8, 2019-06-01T06:00:00-04:00, Friday Night, None, W, 80, True, Mostly sunny with a high near 80., Mostly Sunny, 1 to 8 mph, 2019-06-01T06:00:00-04:00, 9, 2019-06-01T18:00:00-04:00, Saturday, None, SW, 63, False, A slight chance of showers and thunderstorms after 8pm. Partly cloudy with a low around 63., Slight Chance Showers And Thunderstorms, 3 to 7 mph, 2019-06-01T18:00:00-04:00, 10, 2019-06-02T06:00:00-04:00, Saturday Night, None, W, 81, True, A chance of showers and thunderstorms. Partly sunny with a high near 81. Chance of precipitation is 40%., Chance Showers And Thunderstorms, 3 to 8 mph, 2019-06-02T06:00:00-04:00, 11, 2019-06-02T18:00:00-04:00, Sunday, None, NW, 59, False, A chance of showers and thunderstorms before 2am. Partly cloudy with a low around 59. Chance of precipitation is 40%., Chance Showers And Thunderstorms, 6 mph, 2019-06-02T18:00:00-04:00, 12, 2019-06-03T06:00:00-04:00, Sunday Night, None, NW, 76, True, A slight chance of showers and thunderstorms after 2pm. Mostly sunny with a high near 76., Mostly Sunny then Slight Chance Showers And Thunderstorms, 7 mph, 2019-06-03T06:00:00-04:00, 13, 2019-06-03T18:00:00-04:00, Monday, None
227.99040000000002, SSE, 91, True, Partly sunny with a high near 91. South southeast wind 15 to 20 mph with gusts as high as 25 mph., Partly Sunny, 15 to 20 mph, 2019-05-28T10:00:00-05:00, 1, 2019-05-28T18:00:00-05:00, Today, None, SE, 76, False, A slight chance of rain showers after 1am. Mostly cloudy with a low around 76. Southeast wind 10 to 20 mph with gusts as high as 30 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible., Mostly Cloudy then Slight Chance Rain Showers, 10 to 20 mph, 2019-05-28T18:00:00-05:00, 2, 2019-05-29T06:00:00-05:00, Tonight, None, SSE, 90, True, A chance of rain showers before 1pm. Mostly cloudy with a high near 90. South southeast wind 15 to 20 mph with gusts as high as 25 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible., Chance Rain Showers, 15 to 20 mph, 2019-05-29T06:00:00-05:00, 3, 2019-05-29T18:00:00-05:00, Wednesday, None, SE, 74, False, A slight chance of showers and thunderstorms after 7pm. Mostly cloudy with a low around 74. Southeast wind 5 to 15 mph with gusts as high as 25 mph. Chance of precipitation is 20%., Slight Chance Showers And Thunderstorms, 5 to 15 mph, 2019-05-29T18:00:00-05:00, 4, 2019-05-30T06:00:00-05:00, Wednesday Night, None, ESE, 89, True, A chance of showers and thunderstorms. Partly sunny with a high near 89. East southeast wind around 5 mph. Chance of precipitation is 30%., Chance Showers And Thunderstorms, 5 mph, 2019-05-30T06:00:00-05:00, 5, 2019-05-30T18:00:00-05:00, Thursday, None, ESE, 73, False, A chance of showers and thunderstorms. Mostly cloudy with a low around 73. East southeast wind around 5 mph. Chance of precipitation is 30%., Chance Showers And Thunderstorms, 5 mph, 2019-05-30T18:00:00-05:00, 6, 2019-05-31T06:00:00-05:00, Thursday Night, None, E, 90, True, A chance of showers and thunderstorms. Partly sunny with a high near 90. East wind 5 to 10 mph. Chance of precipitation is 30%., Chance Showers And Thunderstorms, 5 to 10 mph, 2019-05-31T06:00:00-05:00, 7, 2019-05-31T18:00:00-05:00, Friday, None, ESE, 74, False, A slight chance of showers and thunderstorms before 7pm. Partly cloudy with a low around 74. East southeast wind 5 to 10 mph. Chance of precipitation is 20%., Slight Chance Showers And Thunderstorms then Partly Cloudy, 5 to 10 mph, 2019-05-31T18:00:00-05:00, 8, 2019-06-01T06:00:00-05:00, Friday Night, None, SE, 92, True, A slight chance of showers and thunderstorms after 7am. Partly sunny with a high near 92. Southeast wind 5 to 10 mph. Chance of precipitation is 20%., Slight Chance Showers And Thunderstorms, 5 to 10 mph, 2019-06-01T06:00:00-05:00, 9, 2019-06-01T18:00:00-05:00, Saturday, None, SE, 75, False, A slight chance of showers and thunderstorms before 7pm. Partly cloudy with a low around 75. Chance of precipitation is 20%., Slight Chance Showers And Thunderstorms then Partly Cloudy, 5 to 10 mph, 2019-06-01T18:00:00-05:00, 10, 2019-06-02T06:00:00-05:00, Saturday Night, None, SE, 92, True, Partly sunny with a high near 92., Partly Sunny, 5 to 10 mph, 2019-06-02T06:00:00-05:00, 11, 2019-06-02T18:00:00-05:00, Sunday, None, SE, 75, False, Partly cloudy with a low around 75., Partly Cloudy, 5 to 10 mph, 2019-06-02T18:00:00-05:00, 12, 2019-06-03T06:00:00-05:00, Sunday Night, None, SE, 93, True, Mostly sunny with a high near 93., Mostly Sunny, 5 to 15 mph, 2019-06-03T06:00:00-05:00, 13, 2019-06-03T18:00:00-05:00, Monday, None
124.0536, SW, 67, True, Mostly sunny with a high near 67. Southwest wind 0 to 10 mph., Mostly Sunny, 0 to 10 mph, 2019-05-28T08:00:00-07:00, 1, 2019-05-28T18:00:00-07:00, Today, None, SW, 55, False, Partly cloudy with a low around 55. Southwest wind 0 to 5 mph., Partly Cloudy, 0 to 5 mph, 2019-05-28T18:00:00-07:00, 2, 2019-05-29T06:00:00-07:00, Tonight, None, S, 69, True, Partly sunny with a high near 69. South wind 0 to 10 mph., Partly Sunny, 0 to 10 mph, 2019-05-29T06:00:00-07:00, 3, 2019-05-29T18:00:00-07:00, Wednesday, None, SW, 57, False, Mostly cloudy with a low around 57. Southwest wind 0 to 5 mph., Mostly Cloudy, 0 to 5 mph, 2019-05-29T18:00:00-07:00, 4, 2019-05-30T06:00:00-07:00, Wednesday Night, None, W, 70, True, Partly sunny with a high near 70. West wind 0 to 10 mph., Partly Sunny, 0 to 10 mph, 2019-05-30T06:00:00-07:00, 5, 2019-05-30T18:00:00-07:00, Thursday, None, W, 57, False, Mostly cloudy with a low around 57., Mostly Cloudy, 0 to 5 mph, 2019-05-30T18:00:00-07:00, 6, 2019-05-31T06:00:00-07:00, Thursday Night, None, W, 69, True, Partly sunny with a high near 69., Partly Sunny, 0 to 10 mph, 2019-05-31T06:00:00-07:00, 7, 2019-05-31T18:00:00-07:00, Friday, None, W, 57, False, Mostly cloudy with a low around 57., Mostly Cloudy, 0 to 10 mph, 2019-05-31T18:00:00-07:00, 8, 2019-06-01T06:00:00-07:00, Friday Night, None, W, 68, True, Partly sunny with a high near 68., Partly Sunny, 0 to 10 mph, 2019-06-01T06:00:00-07:00, 9, 2019-06-01T18:00:00-07:00, Saturday, None, NW, 57, False, Mostly cloudy with a low around 57., Mostly Cloudy, 0 to 10 mph, 2019-06-01T18:00:00-07:00, 10, 2019-06-02T06:00:00-07:00, Saturday Night, None, NW, 68, True, Mostly sunny with a high near 68., Mostly Sunny, 0 to 10 mph, 2019-06-02T06:00:00-07:00, 11, 2019-06-02T18:00:00-07:00, Sunday, None, NW, 57, False, Partly cloudy with a low around 57., Partly Cloudy, 0 to 10 mph, 2019-06-02T18:00:00-07:00, 12, 2019-06-03T06:00:00-07:00, Sunday Night, None, N, 70, True, Mostly sunny with a high near 70., Mostly Sunny, 0 to 10 mph, 2019-06-03T06:00:00-07:00, 13, 2019-06-03T18:00:00-07:00, Monday, None
